order_item_id,order_id,client_id,sale_date,product_id
1808,308,702,2024-09-26,12
1809,309,450,2025-07-20,12
1810,310,683,2025-02-04,4
1811,311,58,2025-03-11,13
1812,312,922,2024-09-29,1
1813,313,938,2025-02-19,4
1814,314,410,2025-04-04,3
1815,315,483,2025-07-04,8
1816,316,969,2024-08-09,12
1817,317,704,2025-04-23,20
1818,318,592,2025-05-11,14
1819,319,483,2025-05-28,14
1820,320,35,2024-08-11,20
1821,321,72,2025-02-19,19
1822,322,578,2025-05-29,7
1823,323,855,2025-06-01,13
1824,324,936,2025-03-24,19
1825,325,691,2025-06-20,16
1826,326,907,2024-11-23,19
1827,327,736,2024-12-05,18
1828,328,704,2024-09-10,17
1829,329,161,2025-01-04,2
1830,330,80,2024-11-19,6
1831,331,43,2024-09-28,14
1832,332,986,2025-04-12,1
1833,333,137,2024-10-19,7
1834,334,986,2024-09-21,10
1835,335,359,2025-03-07,14
1836,336,259,2025-03-26,8
1837,337,58,2025-03-21,15
1838,338,799,2025-02-26,8
1839,339,679,2024-12-23,5
1840,340,35,2025-04-24,20
1841,341,497,2025-03-29,7
1842,342,683,2025-04-14,8
1843,343,707,2025-01-03,19
1844,344,464,2025-05-22,3
1845,345,918,2025-01-07,19
1846,346,86,2024-08-09,5
1847,347,75,2024-10-24,1
1848,348,451,2024-09-18,18
1849,349,927,2025-02-16,13
1850,350,629,2025-02-28,2
1851,351,141,2024-09-26,18
1852,352,188,2024-10-15,13
1853,353,890,2025-07-07,3
1854,354,477,2024-10-15,1
1855,355,953,2025-03-27,11
1856,356,455,2025-07-13,10
1857,357,291,2024-10-07,18
1858,358,450,2025-01-22,19
1859,359,848,2024-10-24,10
1860,360,332,2024-12-21,9
1861,361,224,2025-05-24,7
1862,362,601,2025-06-24,13
1863,363,942,2024-08-03,8
1864,364,298,2025-07-15,14
1865,365,342,2025-02-07,17
1866,366,477,2025-07-15,14
1867,367,709,2025-03-08,7
1868,368,522,2024-10-31,3
1869,369,82,2025-05-12,8
1870,370,871,2025-02-11,4
1871,371,537,2025-03-15,4
1872,372,218,2024-10-23,1
1873,373,42,2024-09-10,10
1874,374,564,2025-04-22,15
1875,375,442,2025-02-16,20
1876,376,971,2025-04-06,1
1877,377,180,2025-04-17,5
1878,378,83,2024-12-15,12
1879,379,887,2024-11-11,18
1880,380,868,2024-08-08,9
1881,381,226,2025-03-26,13
1882,382,955,2025-04-22,18
1883,383,267,2024-09-15,9
1884,384,928,2025-03-27,20
1885,385,773,2025-04-09,6
1886,386,579,2025-04-05,9
1887,387,934,2024-09-07,11
1888,388,363,2025-07-21,7
1889,389,627,2025-03-19,7
1890,390,48,2025-04-27,8
1891,391,728,2025-05-11,7
1892,392,850,2024-09-01,3
1893,393,313,2025-02-05,15
1894,394,413,2025-02-22,15
1895,395,454,2024-08-04,4
1896,396,400,2024-09-07,1
1897,397,403,2024-08-09,1
1898,398,994,2025-06-08,13
1899,399,70,2025-02-19,14
1900,400,135,2024-12-24,2
1901,401,763,2024-08-25,10
1902,402,406,2025-01-17,1
1903,403,9,2024-10-26,17
1904,404,127,2025-01-13,5
1905,405,990,2025-04-04,20
1906,406,952,2024-12-19,12
1907,407,821,2025-06-26,2
1908,408,284,2025-06-28,13
1909,409,915,2025-01-07,7
1910,410,805,2025-06-28,9
1911,411,647,2024-12-09,6
1912,412,586,2025-01-14,17
1913,413,907,2024-09-11,13
1914,414,545,2025-02-20,14
1915,415,869,2024-11-18,4
1916,416,727,2024-12-30,19
1917,417,485,2025-02-07,7
1918,418,672,2025-04-17,5
1919,419,614,2024-11-21,17
1920,420,334,2024-10-24,9
1921,421,963,2024-10-27,4
1922,422,970,2024-12-19,4
1923,423,844,2025-07-01,11
1924,424,692,2024-12-20,18
1925,425,134,2025-01-14,11
1926,426,345,2025-03-13,4
1927,427,359,2024-12-18,18
1928,428,421,2024-11-23,1
1929,429,218,2025-06-17,17
1930,430,764,2025-07-10,17
1931,431,966,2024-12-04,11
1932,432,930,2025-05-22,20
1933,433,321,2024-09-27,11
1934,434,45,2025-04-03,8
1935,435,691,2024-09-04,5
1936,436,642,2024-11-01,2
1937,437,977,2025-04-22,3
1938,438,787,2025-01-18,11
1939,439,148,2025-03-26,12
1940,440,413,2025-02-09,15
1941,441,935,2024-09-14,1
1942,442,806,2024-11-28,18
1943,443,822,2025-01-22,8
1944,444,608,2025-02-19,15
1945,445,61,2024-10-15,17
1946,446,336,2024-11-16,11
1947,447,939,2024-09-01,9
1948,448,364,2025-04-24,19
1949,449,129,2024-09-14,18
1950,450,682,2024-08-14,5
1951,451,424,2024-11-21,6
1952,452,359,2025-04-13,16
1953,453,772,2024-10-01,10
1954,454,371,2024-12-03,1
1955,455,547,2025-06-21,11
1956,456,80,2025-03-02,4
1957,457,776,2025-02-14,15
1958,458,836,2024-08-19,8
1959,459,877,2024-11-27,15
1960,460,216,2025-03-18,6
1961,461,354,2025-06-27,19
1962,462,219,2025-06-12,6
1963,463,123,2025-07-20,4
1964,464,148,2025-07-09,11
1965,465,216,2025-04-28,12
1966,466,999,2024-09-25,17
1967,467,363,2024-08-23,20
1968,468,514,2024-12-26,6
1969,469,683,2025-02-07,2
1970,470,473,2025-06-17,14
1971,471,736,2024-09-01,12
1972,472,631,2024-07-31,5
1973,473,147,2024-10-09,2
1974,474,205,2025-04-24,9
1975,475,565,2025-04-04,16
1976,476,192,2025-03-25,14
1977,477,228,2025-05-07,17
1978,478,730,2025-06-13,3
1979,479,798,2025-06-07,18
1980,480,285,2025-01-26,2
1981,481,363,2024-10-12,11
1982,482,627,2024-10-08,8
1983,483,79,2025-03-09,19
1984,484,757,2025-01-22,12
1985,485,70,2024-08-14,15
1986,486,758,2025-01-21,13
1987,487,369,2025-05-10,16
1988,488,454,2024-09-01,7
1989,489,76,2025-06-08,14
1990,490,812,2025-06-09,7
1991,491,382,2024-11-04,20
1992,492,825,2025-04-15,7
1993,493,765,2024-10-24,2
1994,494,631,2024-10-25,9
1995,495,952,2025-03-27,3
1996,496,483,2024-07-31,8
1997,497,74,2025-05-20,7
1998,498,221,2025-02-14,8
1999,499,998,2025-03-06,3
2000,500,203,2024-09-01,1
2001,1,543,2024-09-11,11
2002,2,287,2024-09-05,5
2003,3,968,2024-12-13,4
2004,4,544,2024-09-01,8
2005,5,150,2025-06-28,11
2006,6,206,2025-07-14,17
2007,7,267,2024-12-19,3
2008,8,801,2025-04-23,9
2009,9,927,2025-04-26,4
2010,10,486,2024-12-27,16
2011,11,148,2025-02-26,10
2012,12,52,2024-09-24,18
2013,13,807,2025-01-26,17
2014,14,103,2024-11-10,3
2015,15,885,2025-01-24,9
2016,16,498,2024-08-07,8
2017,17,847,2024-10-01,3
2018,18,331,2025-04-01,11
2019,19,371,2025-05-03,7
2020,20,24,2025-01-25,1
2021,21,434,2024-08-30,12
2022,22,3,2024-10-10,11
2023,23,161,2024-09-07,3
2024,24,63,2024-08-14,15
2025,25,801,2024-09-25,12
2026,26,342,2025-01-04,3
2027,27,484,2024-08-29,6
2028,28,323,2024-10-12,5
2029,29,324,2024-09-08,4
2030,30,418,2025-03-31,4
2031,31,745,2024-09-13,12
2032,32,527,2024-10-20,9
2033,33,529,2025-03-30,8
2034,34,923,2025-01-27,17
2035,35,271,2025-07-07,19
2036,36,271,2025-05-26,17
2037,37,252,2025-05-31,14
2038,38,266,2025-03-11,4
2039,39,768,2025-04-10,17
2040,40,278,2024-11-01,11
2041,41,110,2025-03-16,13
2042,42,762,2024-10-03,12
2043,43,896,2024-09-23,5
2044,44,132,2025-05-26,13
2045,45,924,2024-09-25,1
2046,46,252,2024-12-29,4
2047,47,840,2024-10-24,5
2048,48,889,2025-02-22,7
2049,49,307,2025-03-19,2
2050,50,122,2024-12-05,16
2051,51,881,2024-10-12,1
2052,52,761,2025-01-12,7
2053,53,818,2025-01-26,7
2054,54,452,2025-07-05,3
2055,55,135,2024-12-04,16
2056,56,826,2025-02-24,8
2057,57,589,2024-08-27,17
2058,58,18,2025-03-30,14
2059,59,92,2024-10-27,18
2060,60,46,2025-04-17,17
2061,61,136,2025-05-19,10
2062,62,363,2025-04-28,9
2063,63,398,2025-01-10,4
2064,64,177,2025-02-06,16
2065,65,702,2025-04-10,3
2066,66,993,2024-10-12,17
2067,67,884,2024-09-24,12
2068,68,670,2024-12-31,14
2069,69,437,2024-12-22,16
2070,70,77,2024-08-02,20
2071,71,979,2025-07-06,3
2072,72,814,2024-08-12,18
2073,73,457,2024-10-18,8
2074,74,498,2025-02-06,7
2075,75,254,2025-01-24,4
2076,76,728,2024-12-03,11
2077,77,225,2025-05-28,9
2078,78,462,2024-09-25,12
2079,79,948,2024-10-10,18
2080,80,349,2025-04-11,6
2081,81,91,2024-12-14,14
2082,82,50,2024-10-28,9
2083,83,641,2025-01-08,7
2084,84,904,2025-06-21,11
2085,85,578,2025-03-03,15
2086,86,662,2025-04-01,4
2087,87,375,2024-09-11,18
2088,88,923,2024-11-17,11
2089,89,53,2024-09-11,15
2090,90,172,2024-10-02,8
2091,91,943,2025-07-18,11
2092,92,818,2025-03-22,3
2093,93,750,2025-06-19,6
2094,94,703,2024-10-07,8
2095,95,972,2025-01-19,14
2096,96,803,2024-10-28,13
2097,97,121,2025-05-18,9
2098,98,514,2025-02-21,13
2099,99,887,2024-12-07,20
2100,100,147,2025-02-14,10
2101,101,506,2025-02-08,11
2102,102,510,2025-07-13,17
2103,103,529,2025-05-07,13
2104,104,237,2024-10-27,12
2105,105,740,2024-12-30,10
2106,106,188,2024-10-27,19
2107,107,44,2024-12-28,2
2108,108,623,2024-12-23,10
2109,109,561,2025-07-09,4
2110,110,768,2024-11-08,12
2111,111,261,2024-08-12,15
2112,112,990,2024-09-15,8
2113,113,112,2025-07-01,2
2114,114,871,2025-04-07,14
2115,115,593,2024-09-04,17
2116,116,148,2025-01-13,12
2117,117,446,2025-01-30,17
2118,118,283,2024-10-08,1
2119,119,447,2024-08-11,17
2120,120,113,2025-05-29,10
2121,121,285,2025-04-20,3
2122,122,939,2025-03-11,1
2123,123,405,2025-07-05,6
2124,124,309,2024-10-22,2
2125,125,599,2025-06-08,3
2126,126,62,2025-03-24,2
2127,127,896,2025-03-06,2
2128,128,276,2024-11-09,10
2129,129,213,2024-10-01,20
2130,130,284,2025-02-20,19
2131,131,557,2025-06-27,2
2132,132,631,2025-06-05,17
2133,133,903,2025-05-19,3
2134,134,640,2024-08-21,9
2135,135,308,2024-08-12,12
2136,136,212,2024-10-02,12
2137,137,718,2024-11-13,9
2138,138,726,2025-06-30,1
2139,139,390,2025-03-27,6
2140,140,741,2024-12-24,19
2141,141,434,2025-07-17,1
2142,142,86,2024-12-11,13
2143,143,355,2025-02-20,11
2144,144,444,2025-06-16,12
2145,145,314,2025-02-23,2
2146,146,15,2025-03-10,1
2147,147,819,2025-05-18,13
2148,148,104,2025-01-15,11
2149,149,19,2024-11-29,11
2150,150,941,2024-08-24,20
2151,151,597,2024-08-17,11
2152,152,927,2025-03-28,8
2153,153,372,2025-01-30,16
2154,154,131,2024-12-07,19
2155,155,433,2025-04-11,10
2156,156,95,2025-04-21,5
2157,157,820,2025-05-24,17
2158,158,802,2025-07-20,15
2159,159,213,2025-01-10,20
2160,160,940,2025-07-20,7
2161,161,991,2025-07-04,17
2162,162,283,2024-08-22,7
2163,163,787,2025-02-24,10
2164,164,117,2025-06-17,19
2165,165,588,2024-12-10,4
2166,166,723,2025-01-28,17
2167,167,162,2024-12-28,2
2168,168,772,2025-03-09,8
2169,169,856,2024-11-18,4
2170,170,499,2025-03-03,1
2171,171,102,2024-12-18,1
2172,172,72,2024-11-01,5
2173,173,661,2025-01-09,19
2174,174,499,2024-11-17,15
2175,175,691,2024-08-21,1
2176,176,533,2025-01-14,10
2177,177,305,2024-12-02,6
2178,178,377,2025-06-18,11
2179,179,855,2025-06-02,19
2180,180,541,2024-08-01,17
2181,181,261,2024-08-23,3
2182,182,958,2024-11-04,16
2183,183,869,2025-01-27,6
2184,184,54,2024-12-03,14
2185,185,822,2024-09-06,12
2186,186,707,2024-12-29,12
2187,187,538,2024-10-13,4
2188,188,302,2024-09-24,6
2189,189,783,2025-04-14,3
2190,190,106,2024-09-11,3
2191,191,875,2024-12-07,9
2192,192,286,2024-11-08,19
2193,193,147,2024-10-31,15
2194,194,87,2025-06-04,16
2195,195,503,2025-02-07,17
2196,196,726,2024-12-09,4
2197,197,825,2025-03-18,13
2198,198,55,2024-10-12,17
2199,199,326,2025-06-16,17
2200,200,566,2025-05-29,3
2201,201,2,2025-05-26,11
2202,202,392,2025-04-10,1
2203,203,843,2025-05-11,2
2204,204,688,2025-01-26,5
2205,205,788,2025-02-18,17
2206,206,516,2025-02-12,11
2207,207,95,2024-10-19,1
2208,208,101,2024-09-08,20
2209,209,346,2024-11-27,12
2210,210,550,2024-12-24,16
2211,211,683,2025-03-23,13
2212,212,582,2025-07-29,6
2213,213,450,2024-08-31,19
2214,214,228,2024-10-20,11
2215,215,420,2025-06-02,8
2216,216,493,2025-07-18,5
2217,217,858,2025-07-01,7
2218,218,741,2024-09-28,17
2219,219,338,2025-05-09,18
2220,220,211,2025-04-26,15
2221,221,210,2025-03-18,14
2222,222,162,2024-12-17,6
2223,223,314,2024-12-31,7
2224,224,208,2025-04-03,19
2225,225,863,2024-10-06,9
2226,226,945,2025-02-11,20
2227,227,66,2025-03-28,17
2228,228,116,2025-02-12,1
2229,229,3,2024-09-21,16
2230,230,937,2025-05-19,7
2231,231,530,2024-12-09,20
2232,232,669,2024-08-25,10
2233,233,506,2025-04-08,9
2234,234,738,2024-11-02,17
2235,235,488,2025-06-19,15
2236,236,305,2025-01-28,5
2237,237,249,2024-08-10,11
2238,238,730,2025-02-28,20
2239,239,433,2025-07-27,3
2240,240,623,2025-02-22,13
2241,241,753,2024-08-08,3
2242,242,297,2024-10-06,9
2243,243,413,2024-08-29,2
2244,244,226,2025-07-09,5
2245,245,582,2024-12-21,17
2246,246,871,2024-10-17,4
2247,247,288,2025-06-16,17
2248,248,600,2025-05-07,11
2249,249,280,2024-12-26,9
2250,250,538,2024-09-17,10
2251,251,584,2025-04-09,11
2252,252,50,2024-11-02,12
2253,253,900,2025-01-31,2
2254,254,216,2025-05-30,10
2255,255,490,2025-02-09,8
2256,256,739,2024-10-15,6
2257,257,898,2024-08-04,11
2258,258,128,2025-05-18,11
2259,259,100,2024-09-18,20
2260,260,127,2024-09-09,10
2261,261,641,2025-03-10,1
2262,262,906,2024-09-30,13
2263,263,411,2025-03-11,20
2264,264,987,2025-03-08,9
2265,265,899,2024-12-23,7
2266,266,146,2025-03-12,10
2267,267,51,2025-07-14,7
2268,268,829,2025-02-16,14
2269,269,998,2025-02-16,8
2270,270,218,2024-09-10,19
2271,271,211,2025-07-28,4
2272,272,122,2025-03-26,6
2273,273,704,2024-11-01,14
2274,274,342,2025-04-03,20
2275,275,394,2025-01-12,5
2276,276,567,2025-06-01,19
2277,277,645,2024-09-02,10
2278,278,15,2024-12-25,16
2279,279,459,2025-07-01,3
2280,280,63,2024-10-29,15
2281,281,221,2025-07-06,4
2282,282,247,2025-05-07,9
2283,283,490,2024-11-13,6
2284,284,875,2025-05-04,15
2285,285,697,2024-12-25,6
2286,286,616,2024-12-11,8
2287,287,358,2025-06-15,1
2288,288,73,2024-10-18,9
2289,289,161,2024-11-04,13
2290,290,770,2025-06-07,14
2291,291,588,2024-08-01,20
2292,292,194,2025-04-07,19
2293,293,882,2025-04-19,19
2294,294,227,2025-06-30,6
2295,295,643,2025-07-19,13
2296,296,499,2025-01-12,19
2297,297,912,2024-08-17,6
2298,298,491,2025-07-20,16
2299,299,324,2024-12-12,6
2300,300,480,2024-08-24,14
2301,301,18,2025-01-10,2
2302,302,933,2024-09-27,16
2303,303,152,2025-06-13,12
2304,304,303,2025-03-12,20
2305,305,919,2025-01-10,5
2306,306,758,2024-09-20,18
2307,307,720,2025-04-18,6
2308,308,702,2024-09-26,9
2309,309,450,2025-07-20,10
2310,310,683,2025-02-04,8
2311,311,58,2025-03-11,11
2312,312,922,2024-09-29,11
2313,313,938,2025-02-19,6
2314,314,410,2025-04-04,10
2315,315,483,2025-07-04,5
2316,316,969,2024-08-09,2
2317,317,704,2025-04-23,14
2318,318,592,2025-05-11,1
2319,319,483,2025-05-28,18
2320,320,35,2024-08-11,19
2321,321,72,2025-02-19,3
2322,322,578,2025-05-29,4
2323,323,855,2025-06-01,2
2324,324,936,2025-03-24,18
2325,325,691,2025-06-20,17
2326,326,907,2024-11-23,6
2327,327,736,2024-12-05,7
2328,328,704,2024-09-10,10
2329,329,161,2025-01-04,17
2330,330,80,2024-11-19,11
2331,331,43,2024-09-28,15
2332,332,986,2025-04-12,6
2333,333,137,2024-10-19,16
2334,334,986,2024-09-21,17
2335,335,359,2025-03-07,8
2336,336,259,2025-03-26,3
2337,337,58,2025-03-21,2
2338,338,799,2025-02-26,19
2339,339,679,2024-12-23,7
2340,340,35,2025-04-24,1
2341,341,497,2025-03-29,20
2342,342,683,2025-04-14,10
2343,343,707,2025-01-03,18
2344,344,464,2025-05-22,14
2345,345,918,2025-01-07,8
2346,346,86,2024-08-09,18
2347,347,75,2024-10-24,12
2348,348,451,2024-09-18,10
2349,349,927,2025-02-16,17
2350,350,629,2025-02-28,19
2351,351,141,2024-09-26,11
2352,352,188,2024-10-15,19
2353,353,890,2025-07-07,18
2354,354,477,2024-10-15,17
2355,355,953,2025-03-27,10
2356,356,455,2025-07-13,11
2357,357,291,2024-10-07,10
2358,358,450,2025-01-22,16
2359,359,848,2024-10-24,5
2360,360,332,2024-12-21,2
2361,361,224,2025-05-24,18
2362,362,601,2025-06-24,5
2363,363,942,2024-08-03,11
2364,364,298,2025-07-15,9
2365,365,342,2025-02-07,18
2366,366,477,2025-07-15,5
2367,367,709,2025-03-08,17
2368,368,522,2024-10-31,11
2369,369,82,2025-05-12,13
2370,370,871,2025-02-11,7
2371,371,537,2025-03-15,3
2372,372,218,2024-10-23,9
2373,373,42,2024-09-10,8
2374,374,564,2025-04-22,4
2375,375,442,2025-02-16,4
2376,376,971,2025-04-06,6
2377,377,180,2025-04-17,3
2378,378,83,2024-12-15,12
2379,379,887,2024-11-11,1
2380,380,868,2024-08-08,9
2381,381,226,2025-03-26,3
2382,382,955,2025-04-22,4
2383,383,267,2024-09-15,2
2384,384,928,2025-03-27,16
2385,385,773,2025-04-09,15
2386,386,579,2025-04-05,20
2387,387,934,2024-09-07,20
2388,388,363,2025-07-21,17
2389,389,627,2025-03-19,3
2390,390,48,2025-04-27,18
2391,391,728,2025-05-11,2
2392,392,850,2024-09-01,17
2393,393,313,2025-02-05,20
2394,394,413,2025-02-22,1
2395,395,454,2024-08-04,5
2396,396,400,2024-09-07,19
2397,397,403,2024-08-09,12
2398,398,994,2025-06-08,7
2399,399,70,2025-02-19,15
2400,400,135,2024-12-24,13
2401,401,763,2024-08-25,20
2402,402,406,2025-01-17,8
2403,403,9,2024-10-26,8
2404,404,127,2025-01-13,19
2405,405,990,2025-04-04,17
2406,406,952,2024-12-19,18
2407,407,821,2025-06-26,19
2408,408,284,2025-06-28,13
2409,409,915,2025-01-07,2
2410,410,805,2025-06-28,5
2411,411,647,2024-12-09,6
2412,412,586,2025-01-14,15
2413,413,907,2024-09-11,1
2414,414,545,2025-02-20,7
2415,415,869,2024-11-18,2
2416,416,727,2024-12-30,11
2417,417,485,2025-02-07,12
2418,418,672,2025-04-17,8
2419,419,614,2024-11-21,20
2420,420,334,2024-10-24,13
2421,421,963,2024-10-27,7
2422,422,970,2024-12-19,18
2423,423,844,2025-07-01,15
2424,424,692,2024-12-20,15
2425,425,134,2025-01-14,10
2426,426,345,2025-03-13,14
2427,427,359,2024-12-18,4
2428,428,421,2024-11-23,19
2429,429,218,2025-06-17,10
2430,430,764,2025-07-10,18
2431,431,966,2024-12-04,3
2432,432,930,2025-05-22,12
2433,433,321,2024-09-27,15
2434,434,45,2025-04-03,15
2435,435,691,2024-09-04,3
2436,436,642,2024-11-01,13
2437,437,977,2025-04-22,5
2438,438,787,2025-01-18,3
2439,439,148,2025-03-26,3
2440,440,413,2025-02-09,11
2441,441,935,2024-09-14,6
2442,442,806,2024-11-28,14
2443,443,822,2025-01-22,2
2444,444,608,2025-02-19,11
2445,445,61,2024-10-15,8
2446,446,336,2024-11-16,17
2447,447,939,2024-09-01,7
2448,448,364,2025-04-24,13
2449,449,129,2024-09-14,13
2450,450,682,2024-08-14,20
2451,451,424,2024-11-21,7
2452,452,359,2025-04-13,5
2453,453,772,2024-10-01,2
2454,454,371,2024-12-03,7
2455,455,547,2025-06-21,1
2456,456,80,2025-03-02,3
2457,457,776,2025-02-14,10
2458,458,836,2024-08-19,3
2459,459,877,2024-11-27,2
2460,460,216,2025-03-18,20
2461,461,354,2025-06-27,5
2462,462,219,2025-06-12,5
2463,463,123,2025-07-20,15
2464,464,148,2025-07-09,6
2465,465,216,2025-04-28,14
2466,466,999,2024-09-25,18
2467,467,363,2024-08-23,5
2468,468,514,2024-12-26,19
2469,469,683,2025-02-07,18
2470,470,473,2025-06-17,13
2471,471,736,2024-09-01,8
2472,472,631,2024-07-31,14
2473,473,147,2024-10-09,10
2474,474,205,2025-04-24,7
2475,475,565,2025-04-04,18
2476,476,192,2025-03-25,3
2477,477,228,2025-05-07,16
2478,478,730,2025-06-13,3
2479,479,798,2025-06-07,19
2480,480,285,2025-01-26,18
2481,481,363,2024-10-12,3
2482,482,627,2024-10-08,16
2483,483,79,2025-03-09,19
2484,484,757,2025-01-22,11
2485,485,70,2024-08-14,8
2486,486,758,2025-01-21,8
2487,487,369,2025-05-10,8
2488,488,454,2024-09-01,8
2489,489,76,2025-06-08,7
2490,490,812,2025-06-09,14
2491,491,382,2024-11-04,15
2492,492,825,2025-04-15,1
2493,493,765,2024-10-24,12
2494,494,631,2024-10-25,6
2495,495,952,2025-03-27,14
2496,496,483,2024-07-31,9
2497,497,74,2025-05-20,13
2498,498,221,2025-02-14,5
2499,499,998,2025-03-06,17
2500,500,203,2024-09-01,17
2501,1,543,2024-09-11,12
2502,2,287,2024-09-05,15
2503,3,968,2024-12-13,6
2504,4,544,2024-09-01,9
2505,5,150,2025-06-28,5
2506,6,206,2025-07-14,8
2507,7,267,2024-12-19,14
2508,8,801,2025-04-23,2
2509,9,927,2025-04-26,19
2510,10,486,2024-12-27,16
2511,11,148,2025-02-26,14
2512,12,52,2024-09-24,4
2513,13,807,2025-01-26,17
2514,14,103,2024-11-10,2
2515,15,885,2025-01-24,1
2516,16,498,2024-08-07,1
2517,17,847,2024-10-01,19
2518,18,331,2025-04-01,9
2519,19,371,2025-05-03,12
2520,20,24,2025-01-25,19
2521,21,434,2024-08-30,16
2522,22,3,2024-10-10,20
2523,23,161,2024-09-07,16
2524,24,63,2024-08-14,11
2525,25,801,2024-09-25,2
2526,26,342,2025-01-04,18
2527,27,484,2024-08-29,9
2528,28,323,2024-10-12,6
2529,29,324,2024-09-08,14
2530,30,418,2025-03-31,19
2531,31,745,2024-09-13,1
2532,32,527,2024-10-20,19
2533,33,529,2025-03-30,1
2534,34,923,2025-01-27,1
2535,35,271,2025-07-07,4
2536,36,271,2025-05-26,12
2537,37,252,2025-05-31,12
2538,38,266,2025-03-11,16
2539,39,768,2025-04-10,7
2540,40,278,2024-11-01,16
2541,41,110,2025-03-16,18
2542,42,762,2024-10-03,8
2543,43,896,2024-09-23,11
2544,44,132,2025-05-26,15
2545,45,924,2024-09-25,6
2546,46,252,2024-12-29,15
2547,47,840,2024-10-24,10
2548,48,889,2025-02-22,18
2549,49,307,2025-03-19,13
2550,50,122,2024-12-05,10
2551,51,881,2024-10-12,10
2552,52,761,2025-01-12,12
2553,53,818,2025-01-26,16
2554,54,452,2025-07-05,7
2555,55,135,2024-12-04,9
2556,56,826,2025-02-24,16
2557,57,589,2024-08-27,19
2558,58,18,2025-03-30,19
2559,59,92,2024-10-27,20
2560,60,46,2025-04-17,8
2561,61,136,2025-05-19,15
2562,62,363,2025-04-28,18
2563,63,398,2025-01-10,17
2564,64,177,2025-02-06,18
2565,65,702,2025-04-10,9
2566,66,993,2024-10-12,20
2567,67,884,2024-09-24,10
2568,68,670,2024-12-31,10
2569,69,437,2024-12-22,11
2570,70,77,2024-08-02,10
2571,71,979,2025-07-06,5
2572,72,814,2024-08-12,8
2573,73,457,2024-10-18,17
2574,74,498,2025-02-06,19
2575,75,254,2025-01-24,14
2576,76,728,2024-12-03,19
2577,77,225,2025-05-28,18
2578,78,462,2024-09-25,10
2579,79,948,2024-10-10,11
2580,80,349,2025-04-11,10
2581,81,91,2024-12-14,7
2582,82,50,2024-10-28,1
2583,83,641,2025-01-08,16
2584,84,904,2025-06-21,12
2585,85,578,2025-03-03,4
2586,86,662,2025-04-01,12
2587,87,375,2024-09-11,10
2588,88,923,2024-11-17,1
2589,89,53,2024-09-11,14
2590,90,172,2024-10-02,8
2591,91,943,2025-07-18,17
2592,92,818,2025-03-22,1
2593,93,750,2025-06-19,16
2594,94,703,2024-10-07,19
2595,95,972,2025-01-19,6
2596,96,803,2024-10-28,18
2597,97,121,2025-05-18,11
2598,98,514,2025-02-21,1
2599,99,887,2024-12-07,17
2600,100,147,2025-02-14,7
2601,101,506,2025-02-08,5
2602,102,510,2025-07-13,4
2603,103,529,2025-05-07,8
2604,104,237,2024-10-27,6
2605,105,740,2024-12-30,5
2606,106,188,2024-10-27,20
2607,107,44,2024-12-28,7
2608,108,623,2024-12-23,13
2609,109,561,2025-07-09,19
2610,110,768,2024-11-08,4
2611,111,261,2024-08-12,17
2612,112,990,2024-09-15,5
2613,113,112,2025-07-01,18
2614,114,871,2025-04-07,15
2615,115,593,2024-09-04,18
2616,116,148,2025-01-13,8
2617,117,446,2025-01-30,7
2618,118,283,2024-10-08,1
2619,119,447,2024-08-11,2
2620,120,113,2025-05-29,3
2621,121,285,2025-04-20,2
2622,122,939,2025-03-11,20
2623,123,405,2025-07-05,10
2624,124,309,2024-10-22,3
2625,125,599,2025-06-08,4
2626,126,62,2025-03-24,5
2627,127,896,2025-03-06,7
2628,128,276,2024-11-09,3
2629,129,213,2024-10-01,2
2630,130,284,2025-02-20,19
2631,131,557,2025-06-27,16
2632,132,631,2025-06-05,16
2633,133,903,2025-05-19,2
2634,134,640,2024-08-21,9
2635,135,308,2024-08-12,16
2636,136,212,2024-10-02,7
2637,137,718,2024-11-13,4
2638,138,726,2025-06-30,5
2639,139,390,2025-03-27,19
2640,140,741,2024-12-24,3
2641,141,434,2025-07-17,10
2642,142,86,2024-12-11,8
2643,143,355,2025-02-20,17
2644,144,444,2025-06-16,11
2645,145,314,2025-02-23,16
2646,146,15,2025-03-10,3
2647,147,819,2025-05-18,11
2648,148,104,2025-01-15,20
2649,149,19,2024-11-29,13
2650,150,941,2024-08-24,10
2651,151,597,2024-08-17,17
2652,152,927,2025-03-28,4
2653,153,372,2025-01-30,8
2654,154,131,2024-12-07,14
2655,155,433,2025-04-11,12
2656,156,95,2025-04-21,2
2657,157,820,2025-05-24,15
2658,158,802,2025-07-20,2
2659,159,213,2025-01-10,13
2660,160,940,2025-07-20,2
2661,161,991,2025-07-04,8
2662,162,283,2024-08-22,4
2663,163,787,2025-02-24,18
2664,164,117,2025-06-17,20
2665,165,588,2024-12-10,14
2666,166,723,2025-01-28,6
2667,167,162,2024-12-28,6
2668,168,772,2025-03-09,19
2669,169,856,2024-11-18,12
2670,170,499,2025-03-03,18
2671,171,102,2024-12-18,10
2672,172,72,2024-11-01,17
2673,173,661,2025-01-09,7
2674,174,499,2024-11-17,2
2675,175,691,2024-08-21,5
2676,176,533,2025-01-14,16
2677,177,305,2024-12-02,19
2678,178,377,2025-06-18,9
2679,179,855,2025-06-02,10
2680,180,541,2024-08-01,19
